Executavel,ModuloDominio,TipoAcao,NomeVisualOuTexto,CategoriaOrigem,StatusLayout,Fonte,Confianca,ValidacaoPendente
SAT,financeiro/caixa,abrir/executar,Tb_ClientesContato,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,financeiro/caixa,abrir/executar,Tb_ClientesContatox,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,lavanderia/rol,abrir/executar,Tb_ClientesControlaTab,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,lavanderia/rol,abrir/executar,Tb_ClientesControlaTabD,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,lavanderia/rol,abrir/executar,Tb_ClientesControlEnt,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesCPFCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesCPFCliP,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDatCad,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDatCan,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDatCant,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDatNas,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDatNasx,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,fiscal,abrir/executar,Tb_ClientesDesativado,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,fiscal,abrir/executar,Tb_ClientesDesativadod,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,fiscal,abrir/executar,Tb_ClientesDesativadoh,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDescISS,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,financeiro/caixa,abrir/executar,Tb_ClientesDesconto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,financeiro/caixa,abrir/executar,Tb_ClientesDesconto8,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,financeiro/caixa,abrir/executar,Tb_ClientesDescontoFat,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,financeiro/caixa,abrir/executar,Tb_ClientesDescontoFat<,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDigCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDigClih,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDom,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesDom0,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_Clientesemail,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmailLacto,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,"Tb_ClientesEmailLacto,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmailProd,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmailProd0,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmailProm,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmailProm(,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmiBol,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmiBol@,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmiNot,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmiNot<,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEmitDup,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEndCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEndCobCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEndCobClix,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEndEntCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEndEntCli|,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEntPVisita,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEstCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEstCobCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesEstEntCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,excluir/cancelar,Tb_ClientesF5Cancelado,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,excluir/cancelar,Tb_ClientesF5Cancelado4,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5CodCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5CodCli2,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5CodCli2@,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5CodCli8,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5CodEmpree,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,financeiro/caixa,abrir/executar,Tb_ClientesF5Contato,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5email,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5email<,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5EndCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5GruCli2,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5GruCli2$,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5GruCli3,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5GruCli3(,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5NomCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5RazSocCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5RazSocCliD,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5Roteiro,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,"Tb_ClientesF5Roteiro,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5TelCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5TelCli2,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5TelCli3,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesF5TelCli30,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesFaixa,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesFisJur,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesFixaTab,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesFixaTab@,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesGruCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesGruCli|,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesGruCli2,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesGruCli2p,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesGruCli3,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesGruCli3t,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesGruCli4,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesGruCli4x,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesInsEstCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesInsEstClip,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesInsMunCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesInsMunClit,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesLimCred,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesMarcaAdm,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesMarcaAdmX,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesMarcacao,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesMarcaVenda,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesMarcaVendaT,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,fiscal,abrir/executar,Tb_ClientesMotivoDesat,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,fiscal,abrir/executar,Tb_ClientesMotivoDesath,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,fiscal,abrir/executar,Tb_ClientesMotivoDesatl,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesNomCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesNomCli8,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesNomClil,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesObsCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesObsCli`,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesObsCli2,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesObsCli2l,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesObsCli3,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesObsCli3p,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesObsCli4,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesObsCli4t,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,estoque/produto,abrir/executar,Tb_ClientesObsSaldo,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesOEmissor,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesOEmissor|,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesP,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesPontos,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesQua,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesQui,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesQui$,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesRazSocCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesRazSocCliL,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_ClientesResUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_ClientesResUsuarioL,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesRgCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesRgClip,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesRoteiro,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesSab,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,"Tb_ClientesSab,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,estoque/produto,abrir/executar,Tb_ClientesSaldoAnterior,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesSeg,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesSerieNF,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesSerieNFD,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesSex,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesSex(,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesSexo,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesSexo$,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesStatus,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,TB_ClientesT,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesTelCli,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesTelCli2,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesTelCli2t,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesTelCli3,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesTelClip,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesTer,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesTipFatLim,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,"Tb_ClientesTipFatLim,",cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,lavanderia/rol,abrir/executar,Tb_ClientesTipoEntrega,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesTmp,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesTmph,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesUnidade,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesUnidade\,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesVlrFatLim,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,cadastro,abrir/executar,Tb_ClientesVlrFatLim(,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_CodUsuarioMel,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_CodUsuarioMel0,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_LogExpSatCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_LogExpSatCodUsuario0,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_LogImpSatCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_LogImpSatCodUsuarioD,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_MovCabCodUsuario,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
SAT,auth/permissao,abrir/executar,Tb_MovCabCodUsuario\,cadastro,texto_estatico_sem_posicao,strings funcionais do executavel,media-alta,captura visual no runtime MOD e cruzamento ProcMon
